Make,Model,Year,Engine.Fuel.Type,Engine.HP,Engine.Cylinders,Transmission.Type,Driven_Wheels,Number.of.Doors,Vehicle.Size,Vehicle.Style,highway.MPG,city.mpg,Popularity,MSRP,Market.Category
HUMMER,H3T,2010,regular unleaded,239,5,MANUAL,four wheel drive,4,Compact,Crew Cab Pickup,18,14,130,30915,"Crossover,Flex Fuel,Luxury"
HUMMER,H3T,2009,regular unleaded,239,5,MANUAL,four wheel drive,4,Compact,Crew Cab Pickup,18,14,130,30750,"Crossover,Luxury"
HUMMER,H3,2008,regular unleaded,300,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,16,13,130,39560,Luxury
Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2,Midsize,Coupe,24,16,1439,33400,High-Performance
Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2,Midsize,Coupe,24,16,1439,33400,High-Performance
Hyundai,Entourage,2007,regular unleaded,242,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,23,16,1439,23895,Crossover
Hyundai,Genesis,2014,regular unleaded,333,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,27,18,1439,35200,Luxury
Hyundai,Tiburon,2008,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,24,17,1439,22770,Hatchback
Hyundai,Santa Fe,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,23,17,1439,34950,Crossover
Hyundai,Veracruz,2011,regular unleaded,260,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,21,16,1439,36095,Crossover
Hyundai,Elantra,2016,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,38,28,1439,18250,Crossover
Hyundai,XG350,2005,regular unleaded,194,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,24,16,1439,24899,Crossover
Hyundai,Excel,1994,regular unleaded,81,4,MANUAL,front wheel drive,4,Compact,Sedan,33,24,1439,2000,Crossover
Hyundai,Elantra,2015,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,37,27,1439,21700,Crossover
Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439,21600,Crossover
Hyundai,Tiburon,2006,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,24,17,1439,21195,Hatchback
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,25,20,1439,25200,Crossover
Hyundai,Sonata,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439,23400,Crossover
Hyundai,Elantra,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,35,24,1439,22600,Crossover
Hyundai,Veloster,2014,regular unleaded,132,4,AUTOMATED_MANUAL,front wheel drive,3,Compact,2dr Hatchback,36,28,1439,19050,Hatchback
Hyundai,Veloster,2014,regular unleaded,201,4,MANUAL,front wheel drive,3,Compact,2dr Hatchback,33,24,1439,22300,"Hatchback,Performance"
Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,24,1439,26525,Crossover
Hyundai,Sonata Hybrid,2017,regular unleaded,193,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,45,39,1439,26000,Hybrid
Hyundai,Sonata,2017,regular unleaded,178,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,Sedan,36,28,1439,23125,Crossover
Hyundai,Elantra,2015,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,35,24,1439,22600,Crossover
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Compact,4dr SUV,30,25,1439,25550,Crossover
Hyundai,Elantra Coupe,2013,regular unleaded,145,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,37,27,1439,18595,Crossover
Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,4dr SUV,30,25,1439,29775,Crossover
Hyundai,Veloster,2015,regular unleaded,132,4,AUTOMATED_MANUAL,front wheel drive,3,Compact,2dr Hatchback,36,27,1439,21950,Hatchback
Infiniti,Q70,2016,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,24,16,190,64550,"Luxury,Performance"
Infiniti,EX35,2008,premium unleaded (recommended),297,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,16,190,36850,"Crossover,Luxury"
Infiniti,G37 Sedan,2010,premium unleaded (recommended),328,6,MANUAL,rear wheel drive,4,Midsize,Sedan,25,17,190,37000,"Luxury,High-Performance"
Infiniti,QX50,2015,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,25,17,190,35000,"Crossover,Luxury"
Infiniti,G37 Sedan,2010,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,27,19,190,43350,"Luxury,High-Performance"
Infiniti,QX56,2011,premium unleaded (recommended),400,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,20,14,190,61800,Luxury
Infiniti,Q70,2016,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,34,29,190,55900,"Luxury,Hybrid"
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),300,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,27,19,190,46300,"Luxury,Performance"
Infiniti,Q60 Convertible,2015,premium unleaded (required),343,6,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,26,18,190,62100,"Factory Tuner,Luxury,Performance"
Infiniti,G37,2008,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,24,18,190,35650,"Luxury,Performance"
Infiniti,G37,2009,premium unleaded (required),325,6,MANUAL,rear wheel drive,2,Midsize,Convertible,24,16,190,43900,"Luxury,Performance"
Infiniti,QX70,2017,premium unleaded (required),325,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,24,17,190,45850,"Crossover,Luxury,Performance"
Infiniti,G37 Convertible,2010,premium unleaded (required),325,6,MANUAL,rear wheel drive,2,Midsize,Convertible,24,16,190,46950,"Luxury,Performance"
Infiniti,Q60 Coupe,2014,premium unleaded (recommended),330,6,MANUAL,rear wheel drive,2,Midsize,Coupe,25,17,190,46050,"Luxury,High-Performance"
Infiniti,G35,2007,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,23,17,190,33950,Luxury
Infiniti,G Coupe,2011,premium unleaded (recommended),330,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,25,18,190,40250,"Luxury,Performance"
Infiniti,M,2012,premium unleaded (required),420,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,16,190,61700,"Luxury,Performance"
Infiniti,G Coupe,2013,premium unleaded (recommended),330,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,25,18,190,42050,"Luxury,Performance"
Infiniti,M30,1992,regular unleaded,162,6,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,23,17,190,2000,Luxury
Infiniti,Q60 Coupe,2014,premium unleaded (required),348,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,27,19,190,53650,"Factory Tuner,Luxury,High-Performance"
Infiniti,G35,2007,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,24,17,190,31450,Luxury
Infiniti,M,2013,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,24,16,190,61200,"Luxury,Performance"
Infiniti,QX50,2015,premium unleaded (recommended),325,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,17,190,36400,"Crossover,Luxury"
Infiniti,FX50,2009,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,20,14,190,58400,"Crossover,Luxury,High-Performance"
Infiniti,QX4,2001,premium unleaded (required),240,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,17,14,190,35550,Luxury
Infiniti,FX,2011,premium unleaded (required),303,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,21,16,190,44050,"Crossover,Luxury"
Infiniti,EX35,2009,premium unleaded (recommended),297,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,24,17,190,36000,"Crossover,Luxury"
Infiniti,Q60 Convertible,2014,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,26,18,190,48550,"Luxury,Performance"
Infiniti,Q45,2004,regular unleaded,340,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,22,16,190,61600,"Luxury,Performance"
Infiniti,EX,2013,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,25,17,190,36900,"Crossover,Luxury"
Infiniti,M56,2011,premium unleaded (required),420,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,16,190,60950,Luxury
Infiniti,Q50,2016,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,28,22,190,35950,Luxury
Infiniti,G Convertible,2012,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,25,17,190,46650,"Luxury,Performance"
Infiniti,Q50,2017,premium unleaded (required),300,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,29,20,190,44650,"Luxury,Performance"
Infiniti,Q50,2015,premium unleaded (recommended),360,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,35,28,190,48600,"Luxury,High-Performance,Hybrid"
Infiniti,EX,2012,premium unleaded (recommended),297,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,24,17,190,38100,"Crossover,Luxury,Performance"
Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,18,1720,38500,Crossover
Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25,18,1720,34900,Crossover
Kia,Sorento,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,29,21,1720,26400,Crossover
Kia,Forte,2016,regular unleaded,145,4,MANUAL,front wheel drive,4,Compact,Sedan,37,25,1720,15990,Crossover
Kia,Forte,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,35,24,1720,19990,Performance
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,36,27,1720,17755,Crossover
Kia,Forte,2015,regular unleaded,201,4,MANUAL,front wheel drive,2,Compact,Coupe,29,22,1720,20590,Performance
Kia,Sephia,2001,regular unleaded,125,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,28,19,1720,13420,Crossover
Kia,Cadenza,2016,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,28,19,1720,44090,Performance
Kia,Rio,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,37,27,1720,13990,Hatchback
Kia,Sedona,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22,17,1720,39700,Crossover
Kia,Spectra,2008,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,32,24,1720,13895,Crossover
Kia,Optima,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,24,1720,22140,Crossover
Kia,Spectra,2008,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,32,24,1720,16995,Crossover
Kia,Amanti,2008,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,24,17,1720,25495,Crossover
Kia,Forte,2015,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,39,26,1720,17490,Crossover
Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,24,18,1720,28850,Crossover
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,36,27,1720,17905,Hatchback
Kia,K900,2016,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,26,17,1720,54900,Luxury
Kia,Rondo,2008,regular unleaded,182,6,AUTOMATIC,front wheel drive,4,Compact,Wagon,26,18,1720,18895,Crossover
Lamborghini,Gallardo,2014,premium unleaded (required),570,10,AUTOMATED_MANUAL,all wheel drive,2,Compact,Coupe,20,13,1158,241200,"Exotic,Factory Tuner,High-Performance"
Lamborghini,Gallardo,2012,premium unleaded (required),550,10,MANUAL,rear wheel drive,2,Compact,Coupe,20,12,1158,187900,"Exotic,High-Performance"
Lamborghini,Huracan,2016,premium unleaded (required),580,10,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Coupe,21,14,1158,199800,"Exotic,High-Performance"
Land Rover,Defender,1997,regular unleaded,182,8,AUTOMATIC,four wheel drive,2,Compact,2dr SUV,14,12,258,39669,Luxury
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,29,21,258,45800,"Crossover,Luxury"
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,23,17,258,68295,"Flex Fuel,Luxury,Performance"
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,30,21,258,41475,"Crossover,Luxury"
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,14,258,93075,"Luxury,High-Performance"
Land Rover,Defender,1994,regular unleaded,182,8,MANUAL,four wheel drive,2,Compact,2dr SUV,15,12,258,27736,Luxury
Land Rover,LR4,2015,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,14,258,60600,Luxury
Land Rover,Freelander,2003,regular unleaded,174,6,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,19,15,258,24975,"Crossover,Luxury"
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,23,17,258,89995,"Flex Fuel,Luxury"
Land Rover,Discovery Sport,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25,20,258,46595,"Crossover,Luxury"
Land Rover,LR4,2016,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,15,258,55300,Luxury
Land Rover,LR2,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,24,17,258,36600,"Crossover,Luxury"
Lexus,RX 350,2016,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,19,454,49125,"Crossover,Luxury"
Lexus,RX 330,2006,regular unleaded,223,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,23,17,454,36370,"Crossover,Luxury"
Lexus,RX 300,2003,regular unleaded,220,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,21,17,454,35125,"Crossover,Luxury"
Lexus,ES 350,2017,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,21,454,38900,"Luxury,Performance"
Lexus,GS 300,2004,premium unleaded (required),220,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,23,16,454,38875,"Luxury,Performance"
Lexus,RX 330,2005,regular unleaded,230,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,23,17,454,36025,"Crossover,Luxury"
Lexus,ES 350,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,454,38100,"Luxury,Performance"
Lexus,ES 350,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,454,40440,"Luxury,Performance"
Lexus,GS 300,2006,premium unleaded (required),245,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,25,19,454,45100,Luxury
Lexus,CT 200h,2016,regular unleaded,134,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,43,454,31250,"Hatchback,Luxury,Hybrid"
Lexus,ES 330,2005,regular unleaded,225,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,27,18,454,32175,Luxury
Lexus,ES 300h,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,454,41820,"Luxury,Hybrid"
Lexus,LS 460,2017,premium unleaded (required),386,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,24,16,454,72520,"Luxury,Performance"
Lexus,NX 300h,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,30,33,454,39720,"Crossover,Luxury,Hybrid"
Lexus,IS 350 C,2015,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,27,19,454,47640,"Luxury,Performance"
Lexus,ES 250,1991,regular unleaded,156,6,MANUAL,front wheel drive,4,Compact,Sedan,23,17,454,2000,Luxury
Lexus,NX 300h,2015,regular unleaded,194,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,31,35,454,39720,"Crossover,Luxury,Hybrid"
Lexus,NX 300h,2015,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,30,33,454,41310,"Crossover,Luxury,Hybrid"
Lexus,CT 200h,2015,regular unleaded,134,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,43,454,32200,"Hatchback,Luxury,Hybrid"
Lexus,GS 400,2000,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,22,16,454,3965,"Luxury,Performance"
Lexus,LS 460,2015,premium unleaded (required),360,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,16,454,87500,"Luxury,Performance"
Lexus,IS 250,2015,premium unleaded (required),204,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,27,20,454,43690,Luxury
Lexus,IS 250 C,2013,premium unleaded (required),204,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,30,21,454,42610,Luxury
Lexus,SC 300,1998,regular unleaded,225,6,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,22,17,454,3211,"Luxury,Performance"
Lexus,NX 200t,2015,premium unleaded (required),235,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,22,454,36580,"Crossover,Luxury"
Lexus,LS 460,2016,premium unleaded (required),360,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,16,454,82305,"Luxury,Performance"
Lexus,LS 460,2015,premium unleaded (required),360,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,16,454,75465,"Luxury,Performance"
Lincoln,MKC,2015,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,26,19,61,48525,"Crossover,Luxury"
Lincoln,MKX,2015,regular unleaded,305,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,17,61,40850,"Crossover,Luxury"
Lincoln,Continental,2017,premium unleaded (recommended),249.30543535620052,6,AUTOMATIC,front wheel drive,4,Large,Sedan,27,18,61,62915,Luxury
Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,16,61,44045,"Crossover,Luxury"
Lincoln,MKZ,2016,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,41,61,35190,"Luxury,Hybrid"
Lincoln,Town Car,2011,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,24,16,61,47000,"Flex Fuel,Luxury"
Lincoln,MKZ,2017,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,28,20,61,49560,Luxury
Lincoln,Continental,2002,premium unleaded (required),275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,61,38185,Luxury
Lincoln,Town Car,2009,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,24,16,61,52055,"Flex Fuel,Luxury"
Lincoln,Aviator,2003,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,17,12,61,39485,Luxury
Lincoln,MKC,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,28,21,61,32720,"Crossover,Luxury"
Lincoln,MKZ,2017,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,61,39510,Luxury
Lincoln,Aviator,2004,premium unleaded (required),302,8,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,17,12,61,42755,Luxury
Lotus,Elise,2011,premium unleaded (required),217,4,MANUAL,rear wheel drive,2,Compact,Convertible,26,20,613,57950,"Exotic,High-Performance"
Lotus,Evora 400,2017,premium unleaded (required),400,6,MANUAL,rear wheel drive,2,Compact,Coupe,39,21,613,91900,"Exotic,High-Performance"
Maserati,Spyder,2005,premium unleaded (required),385,8,MANUAL,rear wheel drive,2,Compact,Convertible,15,10,238,87252,"Exotic,Luxury,High-Performance"
Maserati,GranTurismo Convertible,2016,premium unleaded (required),454,8,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,20,13,238,161070,"Exotic,Factory Tuner,Luxury,High-Performance"
Maserati,Spyder,2003,premium unleaded (required),390,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,16,10,238,89622,"Exotic,Luxury,High-Performance"
Maserati,GranTurismo Convertible,2014,premium unleaded (required),454,8,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,20,13,238,153400,"Exotic,Factory Tuner,Luxury,High-Performance"
Mazda,5,2014,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,28,22,586,24670,Crossover
Mazda,B-Series Truck,2007,regular unleaded,148,6,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,21,16,586,19675,Crossover
Mazda,3,2017,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,37,28,586,20145,Hatchback
Mazda,CX-7,2011,premium unleaded (recommended),244,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,24,18,586,31640,Crossover
Mazda,MX-5 Miata,2015,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586,32655,Performance
Mazda,3,2015,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,40,30,586,21145,Hatchback
Mazda,Tribute Hybrid,2008,regular unleaded,133,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,27,29,586,29745,"Crossover,Hybrid"
Mazda,3,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,39,28,586,24795,Performance
Mazda,Tribute Hybrid,2009,regular unleaded,177,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,27,29,586,30925,"Crossover,Hybrid"
Mazda,MX-5 Miata,2014,premium unleaded (recommended),158,4,AUTOMATIC,rear wheel drive,2,Compact,Convertible,28,21,586,25980,Performance
Mazda,RX-8,2010,premium unleaded (required),212,5.62664421761549,AUTOMATIC,rear wheel drive,4,Compact,Coupe,23,16,586,26645,Performance
Mazda,Tribute Hybrid,2009,regular unleaded,177,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,31,34,586,31695,"Crossover,Hybrid"
Mazda,CX-3,2017,regular unleaded,146,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,32,27,586,21210,Crossover
Mazda,6,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,38,26,586,22895,Crossover
Mazda,CX-9,2014,regular unleaded,273,6,AUTOMATIC,front wheel drive,4,Large,4dr SUV,24,17,586,35035,"Crossover,Performance"
Mazda,626,2000,regular unleaded,130,4,MANUAL,front wheel drive,4,Midsize,Sedan,29,23,586,2000,Crossover
Mazda,CX-5,2016,regular unleaded,184,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,30,24,586,26515,Crossover
Mazda,CX-5,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,33,26,586,25215,Crossover
Mazda,B-Series Pickup,2000,regular unleaded,160,6,MANUAL,four wheel drive,4,Compact,Extended Cab Pickup,19,15,586,3768,Crossover
Mazda,5,2015,regular unleaded,157,4,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,28,21,586,22370,Crossover
Mazda,CX-3,2016,regular unleaded,146,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,35,29,586,24990,Crossover
Mazda,B-Series Pickup,2000,flex-fuel (unleaded/E85),143,6,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,21,16,586,2689,Flex Fuel
Mazda,3,2016,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,41,30,586,21095,Crossover
Mazda,Protege,2003,regular unleaded,130,4,MANUAL,front wheel drive,4,Compact,Sedan,28,22,586,15415,Crossover
Mazda,MPV,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Compact,Passenger Minivan,23,16,586,22115,Crossover
Mazda,6,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,38,26,586,24895,Crossover
Mazda,3,2017,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,27,586,24195,Performance
Mazda,6,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,40,28,586,29895,Crossover
Mazda,Tribute,2010,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,26,20,586,24200,Crossover
Mazda,MX-5 Miata,2016,premium unleaded (recommended),155,4,MANUAL,rear wheel drive,2,Compact,Convertible,34,27,586,24915,Performance
Mazda,2,2014,regular unleaded,100,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,34,28,586,17050,Hatchback
Mazda,Truck,2002,regular unleaded,207,6,MANUAL,rear wheel drive,4,Compact,Extended Cab Pickup,20,16,586,19885,Crossover
Mazda,CX-3,2016,regular unleaded,146,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,32,27,586,23210,Crossover
Mazda,B-Series Pickup,1999,regular unleaded,119,4,MANUAL,rear wheel drive,4,Compact,Extended Cab Pickup,24,19,586,2857,Crossover
Mazda,3,2017,regular unleaded,155,4,MANUAL,front wheel drive,4,Midsize,Sedan,37,27,586,20445,Crossover
Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,32,24,586,2000,Hatchback
Mazda,6,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,37,25,586,21190,Crossover
Mazda,Truck,2003,regular unleaded,207,6,MANUAL,four wheel drive,2,Compact,Extended Cab Pickup,17,14,586,21410,Crossover
Mazda,CX-9,2015,regular unleaded,273,6,AUTOMATIC,front wheel drive,4,Large,4dr SUV,24,17,586,35035,"Crossover,Performance"
Mazda,Navajo,1992,regular unleaded,155,6,MANUAL,rear wheel drive,2,Compact,2dr SUV,20,15,586,2000,Crossover
Mazda,2,2012,regular unleaded,100,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,34,28,586,16860,Hatchback
Mazda,Millenia,2000,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,24,17,586,2138,Crossover
Mercedes-Benz,190-Class,1993,regular unleaded,130,4,MANUAL,rear wheel drive,4,Compact,Sedan,26,18,617,2000,Luxury
Mercedes-Benz,190-Class,1992,regular unleaded,130,4,MANUAL,rear wheel drive,4,Compact,Sedan,26,18,617,2000,Luxury
