Make,Model,Year,Engine.Fuel.Type,Engine.HP,Engine.Cylinders,Transmission.Type,Driven_Wheels,Number.of.Doors,Vehicle.Size,Vehicle.Style,highway.MPG,city.mpg,Popularity,MSRP,Market.Category
Honda,Element,2010,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,25,20,2202,24335,Crossover
Honda,Pilot,2016,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,2202,37855,Crossover
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,Large,Crew Cab Pickup,26,19,2202,35930,Crossover
Honda,Accord,2015,regular unleaded,278,6,MANUAL,front wheel drive,2,Midsize,Coupe,28,18,2202,30775,Performance
Honda,Insight,2014,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,41,2202,23915,"Hatchback,Hybrid"
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,38,29,2202,24140,Crossover
Honda,Odyssey,2016,regular unleaded,248,6,AUTOMATIC,front wheel drive,4,Large,Passenger Minivan,28,19,2202,29400,Crossover
Honda,Civic,2015,premium unleaded (required),205,4,MANUAL,front wheel drive,2,Compact,Coupe,31,22,2202,24390,"Factory Tuner,Performance"
Honda,Element,2009,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,25,20,2202,25770,Crossover
Honda,Insight,2014,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,44,41,2202,18725,"Hatchback,Hybrid"
HUMMER,H3,2009,regular unleaded,300,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,16,13,130,41705,Luxury
Hyundai,Elantra Touring,2010,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,30,23,1439,19795,Hatchback
Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439,21600,Crossover
Hyundai,Veloster,2015,regular unleaded,201,4,MANUAL,front wheel drive,3,Compact,2dr Hatchback,33,24,1439,21600,"Hatchback,Performance"
Hyundai,Sonata,2015,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,37,25,1439,21150,Crossover
Hyundai,Santa Fe,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,18,1439,34500,Crossover
Hyundai,Scoupe,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,Coupe,30,23,1439,2000,Crossover
Hyundai,Veloster,2014,regular unleaded,132,4,AUTOMATED_MANUAL,front wheel drive,3,Compact,2dr Hatchback,36,28,1439,21650,Hatchback
Hyundai,Sonata,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,36,25,1439,21950,Crossover
Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2,Midsize,Coupe,24,17,1439,33750,High-Performance
Hyundai,XG300,2001,regular unleaded,192,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,25,17,1439,23499,Crossover
Hyundai,Sonata,2015,regular unleaded,245,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,32,23,1439,28575,Performance
Hyundai,Elantra,2017,regular unleaded,147,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,38,29,1439,18150,Crossover
Hyundai,Tucson,2016,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,31,23,1439,22700,Crossover
Hyundai,Santa Fe Sport,2016,regular unleaded,265,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,18,1439,33000,Crossover
Hyundai,Scoupe,1995,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,Coupe,33,24,1439,2000,Crossover
Hyundai,Excel,1993,regular unleaded,81,4,MANUAL,front wheel drive,4,Compact,Sedan,30,25,1439,2000,Crossover
Hyundai,Santa Fe,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22,17,1439,36700,Crossover
Hyundai,Veloster,2014,regular unleaded,201,4,AUTOMATIC,front wheel drive,3,Compact,2dr Hatchback,31,24,1439,23300,"Hatchback,Performance"
Hyundai,Elantra Coupe,2013,regular unleaded,148,4,MANUAL,front wheel drive,2,Compact,Coupe,38,28,1439,17595,Crossover
Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4,Compact,4dr SUV,28,24,1439,31300,Crossover
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,28,21,1439,26450,Crossover
Hyundai,Elantra Touring,2011,regular unleaded,138,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,31,23,1439,15995,Hatchback
Hyundai,Tiburon,2008,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,24,17,1439,21270,Hatchback
Hyundai,Elantra Touring,2011,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,30,23,1439,20295,Hatchback
Hyundai,Elantra,2017,regular unleaded,147,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,37,28,1439,22350,Crossover
Hyundai,Tiburon,2007,regular unleaded,172,6,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,24,17,1439,22795,Hatchback
Hyundai,Veloster,2014,regular unleaded,132,4,AUTOMATED_MANUAL,front wheel drive,3,Compact,2dr Hatchback,36,28,1439,21650,Hatchback
Hyundai,Elantra GT,2016,regular unleaded,173,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,24,1439,18800,"Hatchback,Performance"
Hyundai,Elantra Coupe,2013,regular unleaded,145,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,37,27,1439,20895,Crossover
Hyundai,Tucson,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,28,21,1439,23700,Crossover
Hyundai,Azera,2017,regular unleaded,293,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,28,19,1439,39300,Performance
Hyundai,Tiburon,2007,regular unleaded,138,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,28,20,1439,16695,Hatchback
Hyundai,Veloster,2016,regular unleaded,201,4,AUTOMATED_MANUAL,front wheel drive,3,Compact,2dr Hatchback,33,27,1439,23800,"Hatchback,Performance"
Infiniti,G37,2009,premium unleaded (required),330,6,AUTOMATIC,all wheel drive,2,Midsize,Coupe,25,18,190,38700,Luxury
Infiniti,QX,2012,premium unleaded (recommended),400,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,20,14,190,63100,Luxury
Infiniti,G37,2009,premium unleaded (required),330,6,MANUAL,rear wheel drive,2,Midsize,Coupe,25,17,190,37000,"Luxury,High-Performance"
Infiniti,G Coupe,2011,premium unleaded (recommended),330,6,MANUAL,rear wheel drive,2,Midsize,Coupe,25,17,190,43350,"Luxury,High-Performance"
Infiniti,EX35,2008,premium unleaded (recommended),297,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,24,17,190,31900,"Crossover,Luxury"
Infiniti,G Sedan,2011,premium unleaded (recommended),218,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,27,19,190,35000,Luxury
Infiniti,JX,2013,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,23,18,190,42650,"Crossover,Luxury"
Infiniti,Q70,2016,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,26,18,190,51350,"Luxury,Performance"
Infiniti,G37,2009,premium unleaded (required),328,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,26,18,190,33250,Luxury
Infiniti,FX45,2007,premium unleaded (required),320,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,17,13,190,49850,"Crossover,Luxury"
Infiniti,Q45,2006,premium unleaded (required),340,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,22,15,190,58100,"Luxury,Performance"
Infiniti,G Sedan,2011,premium unleaded (recommended),328,6,MANUAL,rear wheel drive,4,Midsize,Sedan,25,17,190,40200,"Luxury,Performance"
Infiniti,Q70,2015,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,26,18,190,49850,"Luxury,Performance"
Infiniti,Q70,2015,premium unleaded (required),416,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,16,190,67050,"Luxury,High-Performance"
Infiniti,QX70,2016,premium unleaded (required),325,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22,16,190,47300,"Crossover,Luxury,Performance"
Infiniti,G20,2002,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,23,20,190,22195,Luxury
Infiniti,M,2013,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,Large,Sedan,32,27,190,54750,"Luxury,Hybrid"
Infiniti,EX,2011,premium unleaded (recommended),297,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,24,17,190,35200,"Crossover,Luxury"
Infiniti,G Sedan,2011,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,27,19,190,35800,"Luxury,Performance"
Infiniti,G Sedan,2012,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,27,19,190,36900,"Luxury,Performance"
Infiniti,G35,2008,premium unleaded (required),306,6,MANUAL,rear wheel drive,4,Midsize,Sedan,25,17,190,33050,"Luxury,High-Performance"
Infiniti,QX56,2011,premium unleaded (recommended),400,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,20,14,190,58700,Luxury
Infiniti,G37,2009,premium unleaded (required),328,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,25,18,190,35750,Luxury
Infiniti,QX60,2016,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,26,19,190,44400,"Crossover,Luxury"
Infiniti,Q60 Coupe,2017,premium unleaded (recommended),208,4,AUTOMATIC,all wheel drive,2,Midsize,Coupe,28,21,190,40950,Luxury
Infiniti,G Coupe,2013,premium unleaded (recommended),330,6,MANUAL,rear wheel drive,2,Midsize,Coupe,25,17,190,45500,"Luxury,High-Performance"
Infiniti,G Sedan,2011,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,27,19,190,44150,"Luxury,Performance"
Infiniti,G35,2007,premium unleaded (required),306,6,MANUAL,rear wheel drive,4,Midsize,Sedan,25,17,190,32250,"Luxury,High-Performance"
Infiniti,Q50,2017,premium unleaded (required),400,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,26,19,190,50700,"Factory Tuner,Luxury,High-Performance"
Infiniti,J30,1996,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,22,16,190,2000,Luxury
Infiniti,QX56,2009,premium unleaded (recommended),320,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,18,12,190,55050,Luxury
Infiniti,Q50,2017,premium unleaded (required),208,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,31,23,190,42300,"Luxury,Performance"
Infiniti,Q50,2016,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,28,22,190,39650,Luxury
Infiniti,G35,2008,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,23,17,190,34750,"Luxury,Performance"
Infiniti,Q50,2015,premium unleaded (recommended),328,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,29,20,190,43650,"Luxury,High-Performance"
Infiniti,EX,2012,premium unleaded (recommended),297,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,24,17,190,35800,"Crossover,Luxury"
Kia,Sportage,2017,regular unleaded,237,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,23,20,1720,34000,Crossover
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,37,27,1720,17755,Crossover
Kia,Forte,2016,regular unleaded,201,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,30,22,1720,21690,Performance
Kia,Forte,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,33,25,1720,20390,"Hatchback,Performance"
Kia,Soul,2015,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,31,23,1720,20790,Crossover
Kia,Sorento,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,21,1720,26700,Crossover
Kia,Spectra,2007,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,32,23,1720,15895,Crossover
Kia,Rondo,2009,regular unleaded,192,6,AUTOMATIC,front wheel drive,4,Compact,Wagon,26,18,1720,22295,Crossover
Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,18,1720,33500,Crossover
Kia,Rondo,2009,regular unleaded,175,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,27,20,1720,21295,Crossover
Kia,Optima,2016,regular unleaded,178,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,Sedan,39,28,1720,24140,Crossover
Kia,Soul,2014,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,31,23,1720,18400,Crossover
Kia,Spectra,2007,regular unleaded,138,4,MANUAL,front wheel drive,4,Compact,Sedan,30,23,1720,14895,Crossover
Kia,Cadenza,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,28,20,1720,44390,Performance
Kia,Spectra,2009,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,32,24,1720,16550,Crossover
Kia,Spectra,2007,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,32,23,1720,16995,Crossover
Kia,Sorento,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25,19,1720,32900,Crossover
Kia,Sedona,2015,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,24,18,1720,32300,Crossover
Kia,Sedona,2016,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,24,18,1720,32700,Crossover
Kia,Soul,2015,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,31,23,1720,18690,Crossover
Kia,Sedona,2017,regular unleaded,276,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,22,17,1720,41900,Crossover
Kia,Soul,2015,regular unleaded,130,4,MANUAL,front wheel drive,4,Compact,Wagon,30,24,1720,15190,Crossover
Kia,Rondo,2007,regular unleaded,182,6,AUTOMATIC,front wheel drive,4,Compact,Wagon,25,18,1720,20195,Crossover
Kia,Borrego,2009,regular unleaded,337,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,20,15,1720,32995,Crossover
Kia,Cadenza,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,28,20,1720,31990,Performance
Lamborghini,Gallardo,2013,premium unleaded (required),560,10,AUTOMATED_MANUAL,all wheel drive,2,Compact,Convertible,20,13,1158,225400,"Exotic,High-Performance"
Lamborghini,Murcielago,2008,premium unleaded (required),632,12,AUTOMATED_MANUAL,all wheel drive,2,Compact,Coupe,14,9,1158,345400,"Exotic,High-Performance"
Lamborghini,Gallardo,2014,premium unleaded (required),560,10,AUTOMATED_MANUAL,all wheel drive,2,Compact,Convertible,20,13,1158,225400,"Exotic,High-Performance"
Lamborghini,Huracan,2016,premium unleaded (required),610,10,AUTOMATED_MANUAL,all wheel drive,2,Compact,Convertible,20,14,1158,262350,"Exotic,High-Performance"
Lamborghini,Gallardo,2014,premium unleaded (required),560,10,MANUAL,all wheel drive,2,Compact,Convertible,20,13,1158,225400,"Exotic,High-Performance"
Land Rover,LR4,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,14,258,54600,Luxury
Land Rover,LR4,2016,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,19,15,258,50400,Luxury
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,Compact,2dr SUV,30,21,258,57600,"Crossover,Luxury"
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,13,258,137995,"Flex Fuel,Luxury,High-Performance"
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,30,21,258,56600,"Crossover,Luxury"
Land Rover,Range Rover,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,14,258,139995,"Luxury,High-Performance"
Land Rover,Range Rover,2016,premium unleaded (recommended),340,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,23,17,258,84950,Luxury
Land Rover,Discovery Sport,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,20,258,37070,"Crossover,Luxury"
Land Rover,Defender,1997,regular unleaded,182,8,AUTOMATIC,four wheel drive,2,Compact,Convertible SUV,14,12,258,36931,Luxury
Land Rover,Range Rover Sport,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,29,22,258,66450,"Diesel,Luxury"
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,13,258,142100,"Luxury,High-Performance"
Land Rover,Discovery Series II,2002,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,16,12,258,33350,Luxury
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,13,258,106995,"Flex Fuel,Luxury,High-Performance"
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,23,17,258,67600,"Flex Fuel,Luxury,Performance"
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,Compact,Convertible SUV,28,20,258,57700,"Crossover,Luxury"
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,23,17,258,83300,"Flex Fuel,Luxury"
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,13,258,186495,"Flex Fuel,Luxury,High-Performance"
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,Compact,2dr SUV,30,21,258,53775,"Crossover,Luxury"
Lexus,HS 250h,2010,regular unleaded,187,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,34,35,454,34650,"Luxury,Hybrid"
Lexus,GS 350,2016,premium unleaded (required),311,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,26,19,454,50470,"Luxury,Performance"
Lexus,IS 300,2016,premium unleaded (required),255,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,26,19,454,39700,"Luxury,Performance"
Lexus,RX 350,2017,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,19,454,44420,"Crossover,Luxury"
Lexus,HS 250h,2011,regular unleaded,187,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,34,35,454,39100,"Luxury,Hybrid"
Lexus,GS 350,2015,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,29,19,454,55070,"Luxury,Performance"
Lexus,LS 430,2005,premium unleaded (required),290,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,23,16,454,56225,"Luxury,Performance"
Lexus,ES 300,2003,regular unleaded,210,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,27,18,454,31725,Luxury
Lexus,LX 470,2007,regular unleaded,268,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,15,12,454,67395,Luxury
Lexus,IS 350 C,2014,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,Compact,Convertible,27,19,454,47140,"Luxury,Performance"
Lexus,RX 350,2015,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,454,50220,"Crossover,Luxury"
Lexus,GS 300,2005,premium unleaded (required),220,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,23,16,454,38875,"Luxury,Performance"
Lexus,LS 600h L,2014,premium unleaded (required),438,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,19,454,120060,"Luxury,High-Performance,Hybrid"
Lexus,NX 200t,2016,premium unleaded (required),235,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,22,454,36365,"Crossover,Luxury"
Lexus,IS 200t,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,33,22,454,37325,Luxury
Lexus,GS 460,2009,premium unleaded (required),342,8,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,24,17,454,53470,"Luxury,High-Performance"
Lexus,GS 450h,2015,premium unleaded (required),338,6,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,34,29,454,61330,"Luxury,Performance,Hybrid"
Lexus,RC F,2015,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,25,16,454,62400,"Factory Tuner,Luxury,High-Performance"
Lexus,IS 300,2017,premium unleaded (required),255,6,AUTOMATIC,all wheel drive,4,Midsize,Sedan,26,19,454,40200,"Luxury,Performance"
Lincoln,Continental,2001,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,61,39660,Luxury
Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,17,61,41550,"Crossover,Luxury"
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,26,19,61,48950,"Crossover,Luxury"
Lincoln,MKC,2015,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,29,20,61,46030,"Crossover,Luxury"
Lincoln,Navigator,2015,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,22,16,61,61480,Luxury
Lincoln,MKZ,2017,regular unleaded,249.30543535620052,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,38,41,61,39510,"Luxury,Hybrid"
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,29,20,61,37090,"Crossover,Luxury"
Lincoln,Navigator,2015,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,20,15,61,65055,Luxury
Lincoln,Continental,2017,regular unleaded,305,6,AUTOMATIC,front wheel drive,4,Large,Sedan,26,17,61,44560,Luxury
Lincoln,Navigator,2015,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,15,61,67220,Luxury
Lincoln,Navigator,2017,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,15,61,76645,Luxury
Lincoln,MKS,2015,regular unleaded,305,6,AUTOMATIC,front wheel drive,4,Large,Sedan,28,19,61,38850,"Luxury,Performance"
Lincoln,LS,2004,premium unleaded (required),280,8,AUTOMATIC,rear wheel drive,4,Midsize,Sedan,23,15,61,39970,"Luxury,Performance"
Lincoln,MKZ,2015,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,33,22,61,35190,Luxury
Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,26,17,61,45315,"Crossover,Luxury"
Lincoln,Navigator,2016,regular unleaded,380,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,22,16,61,63195,Luxury
Lincoln,Navigator,2016,regular unleaded,380,6,AUTOMATIC,four wheel drive,4,Large,4dr SUV,19,15,61,69135,Luxury
Lincoln,MKC,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,28,21,61,35720,"Crossover,Luxury"
Lotus,Evora,2014,premium unleaded (required),345,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,17,613,79980,"Exotic,High-Performance"
Lotus,Evora,2011,premium unleaded (required),276,6,MANUAL,rear wheel drive,2,Compact,Coupe,26,18,613,65500,"Exotic,High-Performance"
Lotus,Esprit,2002,premium unleaded (required),350,8,MANUAL,rear wheel drive,2,Compact,Coupe,21,14,613,89825,"Exotic,High-Performance"
Maserati,Quattroporte,2017,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4,Large,Sedan,23,16,238,116000,"Exotic,Luxury,High-Performance"
Maserati,Coupe,2005,premium unleaded (required),385,8,MANUAL,rear wheel drive,2,Compact,Coupe,15,10,238,82633,"Exotic,Luxury,High-Performance"
Maserati,GranTurismo,2016,premium unleaded (required),454,8,AUTOMATIC,rear wheel drive,2,Large,Coupe,21,13,238,150570,"Exotic,Factory Tuner,Luxury,High-Performance"
Maserati,GranSport,2006,premium unleaded (required),401,8,AUTOMATIC,rear wheel drive,2,Compact,Coupe,18,11,238,98872,"Exotic,Factory Tuner,Luxury,High-Performance"
Maserati,Spyder,2005,premium unleaded (required),385,8,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,16,11,238,91415,"Exotic,Luxury,High-Performance"
Maybach,Landaulet,2011,premium unleaded (required),620,12,AUTOMATIC,rear wheel drive,4,Large,Convertible,16,10,67,1380000,"Exotic,Luxury,High-Performance"
Maybach,62,2010,premium unleaded (required),604,12,AUTOMATIC,rear wheel drive,4,Large,Sedan,16,10,67,456500,"Exotic,Luxury,High-Performance"
Mazda,CX-5,2015,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,31,25,586,24195,Crossover
Mazda,6,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,38,26,586,30195,Crossover
Mazda,CX-5,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,33,26,586,28570,Crossover
Mazda,B-Series Truck,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,Compact,Extended Cab Pickup,19,15,586,22150,Crossover
Mazda,Navajo,1993,regular unleaded,160,6,MANUAL,four wheel drive,2,Compact,2dr SUV,21,16,586,2000,Crossover
Mazda,B-Series,2001,regular unleaded,119,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,24,19,586,12345,Crossover
Mazda,Tribute,2011,regular unleaded,171,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,26,20,586,25495,Crossover
Mazda,3,2015,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,40,29,586,18945,Hatchback
Mazda,B-Series Pickup,1998,regular unleaded,150,6,MANUAL,rear wheel drive,2,Compact,Extended Cab Pickup,21,15,586,2756,Crossover
Mazda,CX-5,2016,regular unleaded,184,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,30,24,586,26465,Crossover
Mazda,CX-5,2014,regular unleaded,184,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,30,24,586,26065,Crossover
Mazda,Navajo,1994,regular unleaded,160,6,MANUAL,rear wheel drive,2,Compact,2dr SUV,19,14,586,2000,Crossover
Mazda,MX-5 Miata,2014,premium unleaded (recommended),167,4,MANUAL,rear wheel drive,2,Compact,Convertible,28,21,586,27550,Performance
Mazda,Protege,2001,regular unleaded,103,4,MANUAL,front wheel drive,4,Compact,Sedan,31,25,586,12765,Crossover
Mazda,CX-7,2010,premium unleaded (recommended),244,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,17,586,33035,Crossover
